Setpoint,Reactor Temperature,Jacket Temperature,Action
64.58280957,83.8433,64.3132,[0.25]
64.58281022,83.8434,64.3132,[0.25]
64.58281124,83.8435,64.3133,[0.25]
64.58281261,83.8436,64.3133,[0.25]
64.58281434,83.8437,64.3134,[0.25]
64.58281642,83.8438,64.3135,[0.25]
64.58281885,83.8439,64.3135,[0.25]
64.58282162,83.844,64.3136,[0.25]
64.58282473,83.8441,64.3137,[0.25]
64.58282818,83.8442,64.3137,[0.25]
64.58283197,83.8443,64.3138,[0.25]
64.58283609,83.8444,64.3139,[0.25]
64.58284053,83.8445,64.3139,[0.25]
64.58284531,83.8446,64.314,[0.25]
64.5828504,83.8447,64.3141,[0.25]
64.58285582,83.8448,64.3141,[0.25]
64.58286155,83.8449,64.3142,[0.25]
64.58286759,83.845,64.3143,[0.25]
64.58287394,83.8451,64.3143,[0.25]
64.5828806,83.8452,64.3144,[0.25]
64.58288757,83.8453,64.3145,[0.25]
64.58289483,83.8454,64.3145,[0.25]
64.58290239,83.8455,64.3146,[0.25]
64.58291024,83.8456,64.3147,[0.25]
64.58291839,83.8457,64.3147,[0.25]
64.58292682,83.8458,64.3148,[0.25]
64.58293553,83.8459,64.3149,[0.25]
64.58294453,83.846,64.3149,[0.25]
64.5829538,83.8461,64.315,[0.25]
64.58296334,83.8462,64.3151,[0.25]
64.58297316,83.8463,64.3151,[0.25]
64.58298324,83.8464,64.3152,[0.25]
64.58299359,83.8465,64.3152,[0.25]
64.5830042,83.8466,64.3153,[0.25]
64.58301506,83.8467,64.3154,[0.25]
64.58302618,83.8468,64.3154,[0.25]
64.58303755,83.8469,64.3155,[0.25]
64.58304916,83.847,64.3156,[0.25]
64.58306102,83.8471,64.3156,[0.25]
64.58307312,83.8472,64.3157,[0.25]
64.58308546,83.8473,64.3158,[0.25]
64.58309803,83.8474,64.3158,[0.25]
64.58311083,83.8475,64.3159,[0.25]
64.58312386,83.8476,64.316,[0.25]
64.58313712,83.8477,64.316,[0.25]
64.58315059,83.8478,64.3161,[0.25]
64.58316428,83.8479,64.3162,[0.25]
64.58317818,83.848,64.3162,[0.25]
64.58319229,83.8481,64.3163,[0.25]
64.58320661,83.8482,64.3164,[0.25]
64.58322113,83.8483,64.3164,[0.25]
64.58323585,83.8484,64.3165,[0.25]
64.58325077,83.8485,64.3166,[0.25]
64.58326588,83.8486,64.3166,[0.25]
64.58328118,83.8487,64.3167,[0.25]
64.58329666,83.8488,64.3168,[0.25]
64.58331233,83.8489,64.3168,[0.25]
64.58332818,83.849,64.3169,[0.25]
64.5833442,83.8491,64.317,[0.25]
64.58336039,83.8492,64.317,[0.25]
64.58337675,83.8493,64.3171,[0.25]
64.58339328,83.8494,64.3172,[0.25]
64.58340996,83.8495,64.3172,[0.25]
64.58342681,83.8496,64.3173,[0.25]
64.58344381,83.8497,64.3173,[0.25]
64.58346096,83.8498,64.3174,[0.25]
64.58347825,83.8499,64.3175,[0.25]
64.58349569,83.85,64.3175,[0.25]
64.58351327,83.8501,64.3176,[0.25]
64.58353099,83.8502,64.3177,[0.25]
64.58354884,83.8503,64.3177,[0.25]
64.58356682,83.8504,64.3178,[0.25]
64.58358492,83.8505,64.3179,[0.25]
64.58360315,83.8506,64.3179,[0.25]
64.5836215,83.8507,64.318,[0.25]
64.58363996,83.8508,64.3181,[0.25]
64.58365853,83.8509,64.3181,[0.25]
64.58367721,83.851,64.3182,[0.25]
64.58369599,83.8511,64.3183,[0.25]
64.58371488,83.8512,64.3183,[0.25]
64.58373386,83.8513,64.3184,[0.25]
64.58375294,83.8514,64.3185,[0.25]
64.5837721,83.8515,64.3185,[0.25]
64.58379135,83.8516,64.3186,[0.25]
64.58381068,83.8517,64.3187,[0.25]
64.5838301,83.8518,64.3187,[0.25]
64.58384958,83.8519,64.3188,[0.25]
64.58386914,83.852,64.3189,[0.25]
64.58388877,83.8521,64.3189,[0.25]
64.58390846,83.8522,64.319,[0.25]
64.58392821,83.8523,64.3191,[0.25]
64.58394801,83.8524,64.3191,[0.25]
64.58396787,83.8525,64.3192,[0.25]
64.58398778,83.8526,64.3192,[0.25]
64.58400774,83.8527,64.3193,[0.25]
64.58402774,83.8528,64.3194,[0.25]
64.58404777,83.8529,64.3194,[0.25]
64.58406784,83.853,64.3195,[0.25]
64.58408794,83.8531,64.3196,[0.25]
64.58410807,83.8532,64.3196,[0.25]
64.58412822,83.8533,64.3197,[0.25]
64.58414839,83.8534,64.3198,[0.25]
64.58416858,83.8535,64.3198,[0.25]
64.58418877,83.8536,64.3199,[0.25]
64.58420898,83.8537,64.32,[0.25]
64.58422919,83.8538,64.32,[0.25]
64.5842494,83.8539,64.3201,[0.25]
64.58426961,83.854,64.3202,[0.25]
64.58428981,83.8541,64.3202,[0.25]
64.58431,83.8542,64.3203,[0.25]
64.58433018,83.8543,64.3204,[0.25]
64.58435034,83.8544,64.3204,[0.25]
64.58437047,83.8545,64.3205,[0.25]
64.58439059,83.8546,64.3206,[0.25]
64.58441067,83.8547,64.3206,[0.25]
64.58443071,83.8548,64.3207,[0.25]
64.58445072,83.8549,64.3208,[0.25]
64.58447069,83.855,64.3208,[0.25]
64.58449062,83.8551,64.3209,[0.25]
64.58451049,83.8552,64.321,[0.25]
64.58453032,83.8553,64.321,[0.25]
64.58455008,83.8554,64.3211,[0.25]
64.58456979,83.8555,64.3211,[0.25]
64.58458943,83.8556,64.3212,[0.25]
64.58460901,83.8557,64.3213,[0.25]
64.58462851,83.8558,64.3213,[0.25]
64.58464794,83.8559,64.3214,[0.25]
64.58466728,83.856,64.3215,[0.25]
64.58468655,83.8561,64.3215,[0.25]
64.58470572,83.8561,64.3216,[0.25]
64.58472481,83.8562,64.3216,[0.25]
64.5847438,83.8562,64.3217,[0.25]
64.58476269,83.8563,64.3217,[0.25]
64.58478148,83.8563,64.3217,[0.25]
64.58480016,83.8563,64.3217,[0.25]
64.58481873,83.8563,64.3217,[0.25]
64.58483719,83.8563,64.3217,[0.25]
64.58485552,83.8563,64.3217,[0.25]
64.58487374,83.8563,64.3217,[0.25]
64.58489183,83.8563,64.3217,[0.25]
64.58490979,83.8563,64.3217,[0.25]
64.58492761,83.8563,64.3217,[0.25]
64.58494529,83.8563,64.3217,[0.25]
64.58496284,83.8563,64.3217,[0.25]
64.58498023,83.8563,64.3217,[0.25]
64.58499748,83.8563,64.3217,[0.25]
64.58501457,83.8563,64.3217,[0.25]
64.58503151,83.8563,64.3217,[0.25]
64.58504828,83.8563,64.3217,[0.25]
64.58506489,83.8563,64.3217,[0.25]
64.58508132,83.8563,64.3217,[0.25]
64.58509759,83.8563,64.3217,[0.25]
64.58511367,83.8563,64.3217,[0.25]
64.58512957,83.8563,64.3217,[0.25]
64.58514529,83.8563,64.3217,[0.25]
64.58516082,83.8563,64.3217,[0.25]
64.58517615,83.8563,64.3217,[0.25]
64.58519129,83.8563,64.3217,[0.25]
64.58520622,83.8563,64.3217,[0.25]
64.58522095,83.8563,64.3217,[0.25]
64.58523546,83.8563,64.3217,[0.25]
64.58524977,83.8563,64.3217,[0.25]
64.58526385,83.8563,64.3217,[0.25]
64.58527771,83.8563,64.3217,[0.25]
64.58529135,83.8563,64.3217,[0.25]
64.58530476,83.8563,64.3217,[0.25]
64.58531793,83.8563,64.3217,[0.25]
64.58533086,83.8563,64.3217,[0.25]
64.58534356,83.8563,64.3217,[0.25]
64.585356,83.8563,64.3217,[0.25]
64.5853682,83.8563,64.3217,[0.25]
64.58538014,83.8563,64.3217,[0.25]
64.58539182,83.8563,64.3217,[0.25]
64.58540324,83.8563,64.3217,[0.25]
64.58541439,83.8563,64.3217,[0.25]
64.58542527,83.8563,64.3217,[0.25]
64.58543588,83.8563,64.3217,[0.25]
64.58544621,83.8563,64.3217,[0.25]
64.58545625,83.8563,64.3217,[0.25]
64.58546601,83.8563,64.3217,[0.25]
64.58547548,83.8563,64.3217,[0.25]
64.58548465,83.8563,64.3217,[0.25]
64.58549352,83.8563,64.3217,[0.25]
64.58550209,83.8563,64.3217,[0.25]
64.58551035,83.8563,64.3217,[0.25]
64.5855183,83.8563,64.3217,[0.25]
64.58552593,83.8563,64.3217,[0.25]
64.58553324,83.8563,64.3217,[0.25]
64.58554023,83.8563,64.3217,[0.25]
64.58554689,83.8563,64.3217,[0.25]
64.58555322,83.8563,64.3217,[0.25]
64.58555921,83.8563,64.3217,[0.25]
64.58556486,83.8563,64.3217,[0.25]
64.58557017,83.8563,64.3217,[0.25]
64.58557513,83.8563,64.3217,[0.25]
64.58557973,83.8563,64.3217,[0.25]
64.58558398,83.8563,64.3217,[0.25]
64.58558787,83.8563,64.3217,[0.25]
64.58559139,83.8563,64.3217,[0.25]
64.58559454,83.8563,64.3217,[0.25]
64.58559731,83.8563,64.3217,[0.25]
64.58559971,83.8563,64.3217,[0.25]
64.58560173,83.8563,64.3217,[0.25]
64.58560336,83.8563,64.3217,[0.25]
64.5856046,83.8563,64.3217,[0.25]
64.58560544,83.8563,64.3217,[0.25]
64.58560588,83.8563,64.3217,[0.25]
64.58560593,83.8563,64.3217,[0.25]
64.58560556,83.8563,64.3217,[0.25]
64.58560479,83.8563,64.3217,[0.25]
64.58560359,83.8563,64.3217,[0.25]
64.58560198,83.8563,64.3217,[0.25]
64.58559995,83.8563,64.3217,[0.25]
64.58559748,83.8563,64.3217,[0.25]
64.58559458,83.8563,64.3217,[0.25]
64.58559125,83.8563,64.3217,[0.25]
64.58558748,83.8563,64.3217,[0.25]
64.58558326,83.8563,64.3217,[0.25]
64.58557859,83.8563,64.3217,[0.25]
64.58557347,83.8563,64.3217,[0.25]
64.58556789,83.8563,64.3217,[0.25]
64.58556184,83.8563,64.3217,[0.25]
64.58555533,83.8563,64.3217,[0.25]
64.58554836,83.8563,64.3217,[0.25]
64.5855409,83.8563,64.3217,[0.25]
64.58553297,83.8563,64.3217,[0.25]
64.58552455,83.8563,64.3217,[0.25]
64.58551565,83.8563,64.3217,[0.25]
64.58550626,83.8563,64.3217,[0.25]
64.58549637,83.8563,64.3217,[0.25]
64.58548598,83.8563,64.3217,[0.25]
64.58547508,83.8563,64.3217,[0.25]
64.58546368,83.8563,64.3217,[0.25]
64.58545176,83.8563,64.3217,[0.25]
64.58543933,83.8563,64.3217,[0.25]
64.58542637,83.8563,64.3217,[0.25]
64.58541289,83.8563,64.3217,[0.25]
64.58539888,83.8563,64.3217,[0.25]
64.58538434,83.8563,64.3217,[0.25]
64.58536925,83.8563,64.3217,[0.25]
64.58535363,83.8563,64.3217,[0.25]
64.58533745,83.8563,64.3217,[0.25]
64.58532073,83.8563,64.3217,[0.25]
64.58530345,83.8563,64.3217,[0.25]
64.58528561,83.8563,64.3217,[0.25]
64.58526721,83.8563,64.3217,[0.25]
64.58524824,83.8563,64.3217,[0.25]
64.58522869,83.8563,64.3217,[0.25]
64.58520857,83.8563,64.3217,[0.25]
64.58518787,83.8563,64.3217,[0.25]
64.58516658,83.8563,64.3217,[0.25]
64.5851447,83.8563,64.3217,[0.25]
64.58512223,83.8563,64.3217,[0.25]
64.58509916,83.8563,64.3217,[0.25]
64.58507549,83.8563,64.3217,[0.25]
64.58505121,83.8563,64.3217,[0.25]
64.58502632,83.8563,64.3217,[0.25]
64.58500081,83.8563,64.3217,[0.25]
64.58497468,83.8563,64.3217,[0.25]
64.58494793,83.8563,64.3217,[0.25]
64.58492055,83.8563,64.3217,[0.25]
64.58489254,83.8563,64.3217,[0.25]
64.58486389,83.8563,64.3217,[0.25]
64.5848346,83.8563,64.3217,[0.25]
64.58480466,83.8563,64.3217,[0.25]
64.58477408,83.8563,64.3217,[0.25]
64.58474284,83.8563,64.3217,[0.25]
64.58471094,83.8563,64.3217,[0.25]
64.58467838,83.8563,64.3217,[0.25]
64.58464515,83.8563,64.3217,[0.25]
64.58461125,83.8563,64.3217,[0.25]
64.58457667,83.8563,64.3217,[0.25]
64.58454141,83.8563,64.3217,[0.25]
64.58450547,83.8563,64.3217,[0.25]
64.58446884,83.8563,64.3217,[0.25]
64.58443151,83.8563,64.3217,[0.25]
64.58439349,83.8563,64.3217,[0.25]
64.58435477,83.8563,64.3217,[0.25]
64.58431534,83.8563,64.3217,[0.25]
64.5842752,83.8563,64.3217,[0.25]
64.58423434,83.8563,64.3217,[0.25]
64.58419277,83.8563,64.3217,[0.25]
64.58415047,83.8563,64.3217,[0.25]
64.58410744,83.8563,64.3217,[0.25]
64.58406368,83.8563,64.3217,[0.25]
64.58401919,83.8563,64.3217,[0.25]
64.58397395,83.8563,64.3217,[0.25]
64.58392797,83.8563,64.3217,[0.25]
64.58388124,83.8563,64.3217,[0.25]
64.58383376,83.8563,64.3217,[0.25]
64.58378551,83.8563,64.3217,[0.25]
64.58373651,83.8563,64.3217,[0.25]
64.58368673,83.8563,64.3217,[0.25]
64.58363619,83.8563,64.3217,[0.25]
64.58358487,83.8563,64.3217,[0.25]
64.58353277,83.8563,64.3217,[0.25]
64.58347989,83.8563,64.3217,[0.25]
64.58342621,83.8563,64.3217,[0.25]
64.58337175,83.8563,64.3217,[0.25]
64.58331648,83.8563,64.3217,[0.25]
64.58326042,83.8563,64.3217,[0.25]
64.58320355,83.8563,64.3217,[0.25]
64.58314586,83.8563,64.3217,[0.25]
64.58308737,83.8563,64.3217,[0.25]
64.58302805,83.8563,64.3217,[0.25]
64.58296791,83.8563,64.3217,[0.25]
64.58290694,83.8563,64.3217,[0.25]
64.58284514,83.8563,64.3217,[0.25]
64.5827825,83.8563,64.3217,[0.25]
64.58271903,83.8563,64.3217,[0.25]
64.5826547,83.8563,64.3217,[0.25]
64.58258953,83.8563,64.3217,[0.25]
64.5825235,83.8563,64.3217,[0.25]
64.58245662,83.8563,64.3217,[0.25]
64.58238887,83.8563,64.3217,[0.25]
64.58232025,83.8563,64.3217,[0.25]
64.58225077,83.8563,64.3217,[0.25]
64.5821804,83.8563,64.3217,[0.25]
64.58210916,83.8563,64.3217,[0.25]
64.58203703,83.8563,64.3217,[0.25]
64.58196402,83.8563,64.3217,[0.25]
64.58189011,83.8563,64.3217,[0.25]
64.5818153,83.8563,64.3217,[0.25]
64.58173959,83.8563,64.3217,[0.25]
64.58166297,83.8563,64.3217,[0.25]
64.58158545,83.8563,64.3217,[0.25]
64.581507,83.8563,64.3217,[0.25]
64.58142764,83.8563,64.3217,[0.25]
64.58134736,83.8563,64.3217,[0.25]
64.58126614,83.8563,64.3217,[0.25]
64.58118399,83.8563,64.3217,[0.25]
64.58110091,83.8563,64.3217,[0.25]
64.58101689,83.8563,64.3217,[0.25]
64.58093192,83.8563,64.3217,[0.25]
64.580846,83.8563,64.3217,[0.25]
64.58075912,83.8563,64.3217,[0.25]
64.58067129,83.8563,64.3217,[0.25]
64.58058249,83.8563,64.3217,[0.25]
64.58049273,83.8563,64.3217,[0.25]
64.58040199,83.8563,64.3217,[0.25]
64.58031028,83.8563,64.3217,[0.25]
64.58021758,83.8563,64.3217,[0.25]
64.58012391,83.8563,64.3217,[0.25]
64.58002924,83.8563,64.3217,[0.25]
64.57993358,83.8563,64.3217,[0.25]
64.57983692,83.8563,64.3217,[0.25]
64.57973926,83.8563,64.3217,[0.25]
64.57964059,83.8563,64.3217,[0.25]
64.57954091,83.8563,64.3217,[0.25]
64.57944021,83.8563,64.3217,[0.25]
64.5793385,83.8563,64.3217,[0.25]
64.57923576,83.8563,64.3217,[0.25]
64.57913199,83.8563,64.3217,[0.25]
64.57902719,83.8563,64.3217,[0.25]
64.57892136,83.8563,64.3217,[0.25]
64.57881448,83.8563,64.3217,[0.25]
64.57870655,83.8563,64.3217,[0.25]
64.57859758,83.8563,64.3217,[0.25]
64.57848755,83.8563,64.3217,[0.25]
64.57837646,83.8563,64.3217,[0.25]
64.57826431,83.8563,64.3217,[0.25]
64.57815109,83.8563,64.3217,[0.25]
64.5780368,83.8563,64.3217,[0.25]
64.57792143,83.8563,64.3217,[0.25]
64.57780498,83.8563,64.3217,[0.25]
64.57768745,83.8563,64.3217,[0.25]
64.57756882,83.8563,64.3217,[0.25]
64.5774491,83.8563,64.3217,[0.25]
64.57732829,83.8563,64.3217,[0.25]
64.57720637,83.8563,64.3217,[0.25]
64.57708335,83.8563,64.3217,[0.25]
64.57695921,83.8563,64.3217,[0.25]
64.57683396,83.8563,64.3217,[0.25]
64.57670759,83.8563,64.3217,[0.25]
64.57658009,83.8563,64.3217,[0.25]
64.57645147,83.8563,64.3217,[0.25]
64.57632171,83.8563,64.3217,[0.25]
64.57619082,83.8563,64.3217,[0.25]
64.57605878,83.8563,64.3217,[0.25]
64.5759256,83.8563,64.3217,[0.25]
64.57579127,83.8563,64.3217,[0.25]
64.57565579,83.8563,64.3217,[0.25]
64.57551914,83.8563,64.3217,[0.25]
64.57538134,83.8563,64.3217,[0.25]
64.57524236,83.8563,64.3217,[0.25]
64.57510221,83.8563,64.3217,[0.25]
64.57496089,83.8563,64.3217,[0.25]
64.57481839,83.8563,64.3217,[0.25]
64.5746747,83.8563,64.3217,[0.25]
64.57452982,83.8563,64.3217,[0.25]
64.57438375,83.8563,64.3217,[0.25]
64.57423648,83.8563,64.3217,[0.25]
64.57408801,83.8563,64.3217,[0.25]
64.57393834,83.8563,64.3217,[0.25]
64.57378745,83.8563,64.3217,[0.25]
64.57363535,83.8563,64.3217,[0.25]
64.57348203,83.8563,64.3217,[0.25]
64.57332748,83.8563,64.3217,[0.25]
64.57317171,83.8563,64.3217,[0.25]
64.5730147,83.8563,64.3217,[0.25]
64.57285646,83.8563,64.3217,[0.25]
64.57269698,83.8563,64.3217,[0.25]
64.57253625,83.8563,64.3217,[0.25]
64.57237428,83.8563,64.3217,[0.25]
64.57221105,83.8563,64.3217,[0.25]
64.57204656,83.8563,64.3217,[0.25]
64.57188081,83.8563,64.3217,[0.25]
64.57171379,83.8563,64.3217,[0.25]
64.5715455,83.8563,64.3217,[0.25]
64.57137594,83.8563,64.3217,[0.25]
64.5712051,83.8563,64.3217,[0.25]
64.57103297,83.8563,64.3217,[0.25]
64.57085956,83.8563,64.3217,[0.25]
64.57068485,83.8563,64.3217,[0.25]
64.57050885,83.8563,64.3217,[0.25]
64.57033155,83.8563,64.3217,[0.25]
64.57015294,83.8563,64.3217,[0.25]
64.56997302,83.8563,64.3217,[0.25]
64.56979179,83.8563,64.3217,[0.25]
64.56960925,83.8563,64.3217,[0.25]
64.56942537,83.8563,64.3217,[0.25]
64.56924018,83.8563,64.3217,[0.25]
64.56905365,83.8563,64.3217,[0.25]
64.56886579,83.8563,64.3217,[0.25]
64.56867659,83.8563,64.3217,[0.25]
64.56848604,83.8563,64.3217,[0.25]
64.56829415,83.8563,64.3217,[0.25]
64.56810091,83.8563,64.3217,[0.25]
64.56790631,83.8563,64.3217,[0.25]
64.56771035,83.8563,64.3217,[0.25]
64.56751302,83.8563,64.3217,[0.25]
64.56731433,83.8563,64.3217,[0.25]
64.56711426,83.8563,64.3217,[0.25]
64.56691282,83.8563,64.3217,[0.25]
64.56670999,83.8563,64.3217,[0.25]
64.56650578,83.8563,64.3217,[0.25]
64.56630018,83.8563,64.3217,[0.25]
64.56609318,83.8563,64.3217,[0.25]
64.56588479,83.8563,64.3217,[0.25]
64.56567499,83.8563,64.3217,[0.25]
64.56546379,83.8563,64.3217,[0.25]
64.56525118,83.8563,64.3217,[0.25]
64.56503715,83.8563,64.3217,[0.25]
64.5648217,83.8563,64.3217,[0.25]
64.56460483,83.8563,64.3217,[0.25]
64.56438653,83.8563,64.3217,[0.25]
64.5641668,83.8563,64.3217,[0.25]
64.56394563,83.8563,64.3217,[0.25]
64.56372302,83.8563,64.3217,[0.25]
64.56349897,83.8563,64.3217,[0.25]
64.56327347,83.8563,64.3217,[0.25]
64.56304651,83.8563,64.3217,[0.25]
64.5628181,83.8563,64.3217,[0.25]
64.56258823,83.8563,64.3217,[0.25]
64.56235689,83.8563,64.3217,[0.25]
64.56212408,83.8563,64.3217,[0.25]
64.5618898,83.8563,64.3217,[0.25]
64.56165404,83.8563,64.3217,[0.25]
64.5614168,83.8563,64.3217,[0.25]
64.56117807,83.8563,64.3217,[0.25]
64.56093785,83.8563,64.3217,[0.25]
64.56069614,83.8563,64.3217,[0.25]
64.56045293,83.8563,64.3217,[0.25]
64.56020821,83.8563,64.3217,[0.25]
64.55996199,83.8563,64.3217,[0.25]
64.55971426,83.8563,64.3217,[0.25]
64.55946501,83.8563,64.3217,[0.25]
64.55921424,83.8563,64.3217,[0.25]
64.55896195,83.8563,64.3217,[0.25]
64.55870813,83.8563,64.3217,[0.25]
64.55845278,83.8563,64.3217,[0.25]
64.5581959,83.8563,64.3217,[0.25]
64.55793747,83.8563,64.3217,[0.25]
64.5576775,83.8563,64.3217,[0.25]
64.55741598,83.8563,64.3217,[0.25]
64.55715291,83.8563,64.3217,[0.25]
64.55688829,83.8563,64.3217,[0.25]
64.5566221,83.8563,64.3217,[0.25]
64.55635435,83.8563,64.3217,[0.25]
64.55608503,83.8563,64.3217,[0.25]
64.55581413,83.8563,64.3217,[0.25]
64.55554166,83.8563,64.3217,[0.25]
64.55526761,83.8563,64.3217,[0.25]
64.55499197,83.8563,64.3217,[0.25]
64.55471475,83.8563,64.3217,[0.25]
64.55443593,83.8563,64.3217,[0.25]
64.55415551,83.8563,64.3217,[0.25]
64.5538735,83.8563,64.3217,[0.25]
64.55358987,83.8563,64.3217,[0.25]
64.55330464,83.8563,64.3217,[0.25]
64.5530178,83.8563,64.3217,[0.25]
64.55272933,83.8563,64.3217,[0.25]
64.55243925,83.8563,64.3217,[0.25]
64.55214754,83.8563,64.3217,[0.25]
64.5518542,83.8563,64.3217,[0.25]
64.55155923,83.8563,64.3217,[0.25]
64.55126261,83.8563,64.3217,[0.25]
64.55096436,83.8563,64.3217,[0.25]
64.55066446,83.8563,64.3217,[0.25]
64.55036292,83.8563,64.3217,[0.25]
64.55005971,83.8563,64.3217,[0.25]
64.54975486,83.8563,64.3217,[0.25]
64.54944833,83.8563,64.3217,[0.25]
64.54914015,83.8563,64.3217,[0.25]
64.54883029,83.8563,64.3217,[0.25]
64.54851876,83.8563,64.3217,[0.25]
64.54820555,83.8563,64.3217,[0.25]
64.54789066,83.8563,64.3217,[0.25]
64.54757409,83.8563,64.3217,[0.25]
64.54725583,83.8563,64.3217,[0.25]
64.54693587,83.8563,64.3217,[0.25]
64.54661421,83.8563,64.3217,[0.25]
64.54629085,83.8563,64.3217,[0.25]
64.54596579,83.8563,64.3217,[0.25]
64.54563902,83.8563,64.3217,[0.25]
64.54531053,83.8563,64.3217,[0.25]
64.54498033,83.8563,64.3217,[0.25]
64.54464841,83.8563,64.3217,[0.25]
64.54431476,83.8563,64.3217,[0.25]
64.54397938,83.8563,64.3217,[0.25]
64.54364227,83.8563,64.3217,[0.25]
64.54330342,83.8563,64.3217,[0.25]
64.54296283,83.8563,64.3217,[0.25]
64.5426205,83.8563,64.3217,[0.25]
64.54227642,83.8563,64.3217,[0.25]
64.54193058,83.8563,64.3217,[0.25]
64.54158299,83.8563,64.3217,[0.25]
64.54123364,83.8563,64.3217,[0.25]
64.54088253,83.8563,64.3217,[0.25]
64.54052964,83.8563,64.3217,[0.25]
64.54017499,83.8563,64.3217,[0.25]
64.53981856,83.8563,64.3217,[0.25]
64.53946034,83.8563,64.3217,[0.25]
64.53910035,83.8563,64.3217,[0.25]
64.53873857,83.8563,64.3217,[0.25]
64.53837499,83.8563,64.3217,[0.25]
64.53800963,83.8563,64.3217,[0.25]
64.53764246,83.8563,64.3217,[0.25]
64.53727349,83.8563,64.3217,[0.25]
64.53690271,83.8563,64.3217,[0.25]
64.53653012,83.8563,64.3217,[0.25]
64.53615572,83.8563,64.3217,[0.25]
64.5357795,83.8563,64.3217,[0.25]
64.53540146,83.8563,64.3217,[0.25]
64.53502159,83.8563,64.3217,[0.25]
64.5346399,83.8563,64.3217,[0.25]
64.53425637,83.8563,64.3217,[0.25]
64.533871,83.8563,64.3217,[0.25]
64.53348379,83.8563,64.3217,[0.25]
64.53309474,83.8563,64.3217,[0.25]
64.53270383,83.8563,64.3217,[0.25]
64.53231108,83.8563,64.3217,[0.25]
64.53191647,83.8563,64.3217,[0.25]
64.53152,83.8563,64.3217,[0.25]
64.53112167,83.8563,64.3217,[0.25]
64.53072147,83.8563,64.3217,[0.25]
64.5303194,83.8563,64.3217,[0.25]
64.52991545,83.8563,64.3217,[0.25]
64.52950963,83.8563,64.3217,[0.25]
64.52910192,83.8563,64.3217,[0.25]
64.52869233,83.8563,64.3217,[0.25]
64.52828084,83.8563,64.3217,[0.25]
64.52786747,83.8563,64.3217,[0.25]
64.5274522,83.8563,64.3217,[0.25]
64.52703502,83.8563,64.3217,[0.25]
64.52661594,83.8563,64.3217,[0.25]
64.52619496,83.8563,64.3217,[0.25]
64.52577206,83.8563,64.3217,[0.25]
64.52534724,83.8563,64.3217,[0.25]
64.52492051,83.8563,64.3217,[0.25]
64.52449186,83.8563,64.3217,[0.25]
64.52406127,83.8563,64.3217,[0.25]
64.52362876,83.8563,64.3217,[0.25]
64.52319431,83.8563,64.3217,[0.25]
64.52275793,83.8563,64.3217,[0.25]
64.5223196,83.8563,64.3217,[0.25]
64.52187933,83.8563,64.3217,[0.25]
64.52143711,83.8563,64.3217,[0.25]
64.52099294,83.8563,64.3217,[0.25]
64.52054682,83.8563,64.3217,[0.25]
64.52009873,83.8563,64.3217,[0.25]
64.51964868,83.8563,64.3217,[0.25]
64.51919667,83.8563,64.3217,[0.25]
64.51874268,83.8563,64.3217,[0.25]
64.51828673,83.8563,64.3217,[0.25]
64.51782879,83.8563,64.3217,[0.25]
64.51736887,83.8563,64.3217,[0.25]
64.51690697,83.8563,64.3217,[0.25]
64.51644308,83.8563,64.3217,[0.25]
64.5159772,83.8563,64.3217,[0.25]
64.51550933,83.8563,64.3217,[0.25]
64.51503945,83.8563,64.3217,[0.25]
64.51456758,83.8563,64.3217,[0.25]
64.51409369,83.8563,64.3217,[0.25]
64.5136178,83.8563,64.3217,[0.25]
64.5131399,83.8563,64.3217,[0.25]
64.51265998,83.8563,64.3217,[0.25]
64.51217804,83.8563,64.3217,[0.25]
64.51169407,83.8563,64.3217,[0.25]
64.51120808,83.8563,64.3217,[0.25]
64.51072006,83.8563,64.3217,[0.25]
64.51023001,83.8563,64.3217,[0.25]
64.50973792,83.8563,64.3217,[0.25]
64.50924379,83.8563,64.3217,[0.25]
64.50874761,83.8563,64.3217,[0.25]
64.50824938,83.8563,64.3217,[0.25]
64.50774911,83.8563,64.3217,[0.25]
64.50724678,83.8563,64.3217,[0.25]
64.50674239,83.8563,64.3217,[0.25]
64.50623594,83.8563,64.3217,[0.25]
64.50572743,83.8563,64.3217,[0.25]
64.50521685,83.8563,64.3217,[0.25]
64.50470419,83.8563,64.3217,[0.25]
64.50418947,83.8563,64.3217,[0.25]
64.50367266,83.8563,64.3217,[0.25]
64.50315377,83.8563,64.3217,[0.25]
64.50263279,83.8563,64.3217,[0.25]
64.50210973,83.8563,64.3217,[0.25]
64.50158458,83.8563,64.3217,[0.25]
64.50105733,83.8563,64.3217,[0.25]
64.50052798,83.8563,64.3217,[0.25]
64.49999652,83.8563,64.3217,[0.25]
64.49946297,83.8563,64.3217,[0.25]
64.4989273,83.8563,64.3217,[0.25]
64.49838952,83.8563,64.3217,[0.25]
64.49784963,83.8563,64.3217,[0.25]
64.49730762,83.8563,64.3217,[0.25]
64.49676349,83.8563,64.3217,[0.25]
64.49621723,83.8563,64.3217,[0.25]
64.49566884,83.8563,64.3217,[0.25]
64.49511832,83.8563,64.3217,[0.25]
64.49456566,83.8563,64.3217,[0.25]
64.49401087,83.8563,64.3217,[0.25]
64.49345393,83.8563,64.3217,[0.25]
64.49289485,83.8563,64.3217,[0.25]
64.49233362,83.8563,64.3217,[0.25]
